title,publication_date,source,domain,url,region,collector,location_mention
Rusia : Jerman Terlibat Perang Jika Ukraina Gunakan Rudal Taurus ! ,2025-04-18 00:30:00+00:00,Indonesia,international.sindonews.com,https://international.sindonews.com/read/1556517/41/rusia-jerman-terlibat-perang-jika-ukraina-gunakan-rudal-taurus-1744934669,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Malí zelení mužíčci znovu v akci . Rusko otestuje NATO v Estonsku , varuje šéf německé rozvědky",2025-06-11 05:15:00+00:00,Czech Republic,novinky.cz,https://www.novinky.cz/clanek/zahranicni-evropa-mali-zeleni-muzicci-znovu-v-akci-rusko-otestuje-nato-v-estonsku-varuje-sef-nemecke-rozvedky-40525068,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Armistițiu de Paște - Putin anunță încetarea focului în Ucraina,2025-04-19 15:00:00+00:00,Romania,stiripesurse.ro,https://www.stiripesurse.ro/armistitiu-de-paste-putin-anunta-incetarea-focului-in-ucraina_3654868.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Nevypočítateľný Putin : Tajné služby varujú ! Nová hrozba útoku je horšia ako Ukrajina,2025-05-21 18:30:00+00:00,Slovak Republic,topky.sk,https://www.topky.sk/cl/11/3047731/Nevypocitatelny-Putin--Tajne-sluzby-varuju--Nova-hrozba-utoku-je-horsia-ako-Ukrajina,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ukrajina válku nezačala . Ani když americký prezident Trump tvrdí opak,2025-04-17 05:15:00+00:00,Czech Republic,denik.cz,https://www.denik.cz/ze_sveta/denik-proti-fake-news-donald-trump-volodymyr-zelenskij-usa.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Polish official warns Trump against  historical mistake  regarding Russia,2025-04-06 10:30:00+00:00,United States,yahoo.com,https://www.yahoo.com/news/polish-official-warns-trump-against-082035826.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Polish official warns Trump against  historical mistake  regarding Russia,2025-04-06 22:45:00+00:00,Ukraine,pravda.com.ua,https://www.pravda.com.ua/eng/news/2025/04/6/7506262/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Kowal : Trump va comite o „ greșeală istorică  dacă va recunoaște pretențiile teritoriale ale Rusiei,2025-04-06 18:30:00+00:00,Romania,stiripesurse.ro,https://www.stiripesurse.ro/kowal-trump-va-comite-o-greseala-istorica-daca-va-recunoaste-pretentiile-teritoriale-ale-rusiei_3639735.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Trump Blames Biden and Zelensky for Russian Invasion :  It Wouldnt Have Happened Without Rigged Elections  ,2025-04-15 00:00:00+00:00,Cuba,cubaheadlines.com,https://www.cubaheadlines.com/articles/300938,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Un oficial polonez îl avertizează pe Donald Trump : „ Ești pe cale să faci o greșeală istorică . Aceasta este linia roșie  ,2025-04-06 15:45:00+00:00,Romania,digi24.ro,https://www.digi24.ro/stiri/externe/sua/un-oficial-polonez-il-avertizeaza-pe-donald-trump-esti-pe-cale-sa-faci-o-greseala-istorica-aceasta-este-linia-rosie-3187779,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Poljska zaprijetila Donaldu Trumpu -  Nemoj učiniti povijesnu pogrešku  ,2025-04-08 14:45:00+00:00,Croatia,net.hr,https://net.hr:443/danas/svijet/poljska-zaprijetila-donaldu-trumpu-nemoj-uciniti-povijesnu-pogresku-6f2fa000-1474-11f0-aa87-ee0b203e749c,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Why does Putin insist Ukranians and Russians are  one people ? The answer spans centuries of colonisation and resistance,2025-04-15 03:15:00+00:00,Australia,theconversation.com,https://theconversation.com/why-does-putin-insist-ukranians-and-russians-are-one-people-the-answer-spans-centuries-of-colonisation-and-resistance-253043,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
EN DIRECT Guerre en Ukraine : Une attaque de missiles sur Kiev fait au moins neuf morts … ,2025-04-24 05:15:00+00:00,France,20minutes.fr,https://www.20minutes.fr/monde/ukraine/4150093-20250424-direct-guerre-ukraine-attaque-missiles-kiev-fait-moins-neuf-morts,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Even if Putin and Zelenskyy do go face - to - face , dont expect wonders − their one meeting in 2019 ended in failure",2025-06-02 20:45:00+00:00,Australia,theconversation.com,https://theconversation.com/even-if-putin-and-zelenskyy-do-go-face-to-face-dont-expect-wonders-their-one-meeting-in-2019-ended-in-failure-257093,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ukraine Responds To Trump Envoy Land Surrender Comment,2025-04-17 07:30:00+00:00,United Kingdom,huffingtonpost.co.uk,https://www.huffingtonpost.co.uk/entry/ukraine-responds-to-trump-envoys-land-surrender-comment_uk_6800a1aee4b019ebe49a1176,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
西方取消援乌远程武器射程限制风险有多大 ？ ,2025-05-29 09:00:00+00:00,China,world.qianlong.com,https://world.qianlong.com/2025/0529/8496274.shtml,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
突发 ！ 泽连斯基拒绝普京72小时停火提议 ！ 遭乌克兰大规模无人机 、 导弹袭击 ， 俄罗斯一港口城市进入紧急状态,2025-05-04 00:45:00+00:00,China,163.com,https://www.163.com/dy/article/JULLHLO80512B07B.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
IZ POLJSKE PORUČILI TRUMPU :  Nemoj napraviti historijsku grešku . Bila bi to crvena linija  ,2025-04-08 14:15:00+00:00,Bosnia-Herzegovina,slobodna-bosna.ba,https://www.slobodna-bosna.ba/vijest/407466/iz_poljske_poruchili_trumpu_nemoj_napraviti_historijsku_gresku_bila_bi_to_crvena_linija.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Rușii au desfășurat o întreagă escadrilă de nave de război în Marea Neagră . Cinci dintre ele sunt purtătoare de rachete „ Kalibr  ,2025-05-02 09:15:00+00:00,Romania,ziare.com,https://ziare.com/razboi-ucraina/rusia-nave-militare-marea-neagra-1938925,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Západní zpravodajské služby : Pokud válka na Ukrajině skončí , Putin rozmístí stovky tisíc vojáků k hranicím NATO | 21 . 5 . 2025",2025-05-21 00:45:00+00:00,Czech Republic,blisty.cz,https://www.blisty.cz/art/126083-zapadni-zpravodajske-sluzby-pokud-valka-na-ukrajine-skonci-putin-rozmisti-stovky-tisic-vojaku-k-hranicim-nato.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
德若援乌金牛座导弹会爆发三战吗 柏林恐引火烧身 _ 军事频道 _ 中华网,2025-05-30 03:45:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250530/48403211.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
西方取消援乌远程武器射程限制风险有多大 ？ ,2025-05-28 06:45:00+00:00,China,china.com.cn,http://www.china.com.cn/opinion2020/2025-05/28/content_117899409.shtml,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
 ¿ Y Ucrania ? | El Universal,2025-05-25 14:00:00+00:00,Mexico,eluniversal.com.mx,https://www.eluniversal.com.mx/opinion/jean-meyer/y-ucrania/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Krym zůstane Rusku , prohlásil Trump",2025-04-25 12:00:00+00:00,Czech Republic,novinky.cz,https://www.novinky.cz/clanek/valka-na-ukrajine-krym-zustane-rusku-prohlasil-trump-40518712,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ukraine Russia war latest : Kyiv hit by massive missile and drone strike,2025-04-24 06:15:00+00:00,United Kingdom,independent.co.uk,https://www.independent.co.uk/news/world/europe/ukraine-russia-war-putin-trump-crimea-peace-talks-live-b2738456.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine . Une attaque de missiles russes fait au moins 9 morts dans la capitale Kiev,2025-04-24 05:45:00+00:00,France,leprogres.fr,https://www.leprogres.fr/defense-guerre-conflit/2025/04/24/une-attaque-de-missiles-russes-fait-au-moins-9-morts-dans-la-capitale-kiev,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine . Une attaque de missiles russes fait au moins 9 morts dans la capitale Kiev,2025-04-24 06:15:00+00:00,France,estrepublicain.fr,https://www.estrepublicain.fr/defense-guerre-conflit/2025/04/24/une-attaque-de-missiles-russes-fait-au-moins-9-morts-dans-la-capitale-kiev,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
أوكرانيا تنفي تقدم روسيا في سومي وزيلينسكي ينتقد تزايد الهجمات,2025-04-06 22:15:00+00:00,Israel,aljazeera.net,https://www.aljazeera.net/news/2025/4/6/%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7-%D8%AA%D9%86%D9%81%D9%8A-%D8%AA%D9%82%D8%AF%D9%85%D8%A7-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%81%D9%8A-%D8%B3%D9%88%D9%85%D9%8A,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine . Une attaque de missiles russes fait au moins 9 morts dans la capitale Kiev,2025-04-24 05:45:00+00:00,France,lejsl.com,https://www.lejsl.com/defense-guerre-conflit/2025/04/24/une-attaque-de-missiles-russes-fait-au-moins-9-morts-dans-la-capitale-kiev,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine . Une attaque de missiles russes fait au moins 9 morts dans la capitale Kiev,2025-04-24 06:15:00+00:00,France,bienpublic.com,https://www.bienpublic.com/defense-guerre-conflit/2025/04/24/une-attaque-de-missiles-russes-fait-au-moins-9-morts-dans-la-capitale-kiev,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Donald Trump nadal zapewnia , że negocjacje mogą przynieść efekt .  Myślę , że osiągniemy to  - Super Express",2025-06-13 19:15:00+00:00,Poland,se.pl,https://www.se.pl/wiadomosci/swiat/spytali-trumpa-o-koniec-wojny-na-ukrainie-odpowiedzial-krotko-aa-TeLE-DPed-WSvv.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine . Une attaque de missiles russes fait au moins 9 morts dans la capitale Kiev,2025-04-24 06:15:00+00:00,France,lalsace.fr,https://www.lalsace.fr/defense-guerre-conflit/2025/04/24/une-attaque-de-missiles-russes-fait-au-moins-9-morts-dans-la-capitale-kiev,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
克里米亚大桥被炸对俄方影响有多大 关键补给线受威胁 _ 军事频道 _ 中华网,2025-06-05 02:00:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250605/48424017.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
  Bild : Vācija palīdzēs Ukrainai izstrādāt raķeti ar 2500 kilometru sniedzamību,2025-05-28 12:30:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120074232/bild-vacija-palidzes-ukrainai-izstradat-raketi-ar-2500-kilometru-sniedzamibu,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
První zprávy - Domácí - Jiří Jaroš - Nickell : Jak se mýlil spisovatel Solženicyn,2025-04-02 09:00:00+00:00,Czech Republic,prvnizpravy.cz,https://www.prvnizpravy.cz/zpravy/politika/jiri-jaros-nickell-jak-se-mylil-spisovatel-solzenicyn/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Військових РФ ліквідували на фронті , які розганяли Майдан і діяли у Криму",2025-04-15 09:30:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/fronti-likviduvali-viyskovih-rf-ki-rozganyali-1744699933.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
HNonline . sk - Medvedev označil Švédsko a Fínsko za cieľ ruskej armády,2025-04-29 13:45:00+00:00,Slovak Republic,hnonline.sk,https://hnonline.sk/svet/96209244-medvedev-oznacil-svedsko-a-finsko-za-ciel-ruskej-armady,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
绍伊古去朝鲜要讨论什么 探讨合作与乌克兰局势 _ 军事频道 _ 中华网,2025-06-04 10:30:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250604/48423120.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
U . S . Peace Plan for Russia - Ukraine War Gifts Putin Crimea,2025-05-01 06:15:00+00:00,United States,foreignpolicy.com,https://foreignpolicy.com/2025/04/30/us-peace-plan-russia-ukraine-crimea/?tpcc=recirc_trending062921,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Cum a schimbat războiul hibrid cursul istoriei : trei cazuri cu impact major,2025-05-31 17:30:00+00:00,Romania,libertatea.ro,https://www.libertatea.ro/stiri/razboiul-hibrid-in-istorie-trei-cazuri-5327876,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine  : un tournant dans le conflit  ? LAllemagne enfin prête à fournir à lUkraine des missiles à longue portée Taurus pour frapper le pont de Crimée,2025-04-14 11:15:00+00:00,France,lindependant.fr,https://www.lindependant.fr/2025/04/14/guerre-en-ukraine-un-tournant-dans-le-conflit-lallemagne-enfin-prete-a-fournir-a-lukraine-des-missiles-a-longue-portee-taurus-pour-frapper-le-pont-de-12636217.php,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ukraina zaudējusi vēl vienu F - 16,2025-05-16 12:45:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120072629/ukraina-zaudejusi-vel-vienu-f-16,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ракетні удари по Україні і атаки Шахедами – чому Росія посилила агресію – аналіз і пояснення ISW,2025-05-26 05:00:00+00:00,Ukraine,war.obozrevatel.com,https://war.obozrevatel.com/ukr/u-putina-dvi-tsili-v-isw-poyasnili-chomu-rosiya-posilila-udari-po-ukraini-j-scho-stoit-za-vimogami-kremlya.htm,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
For second time in 3 years Zelensky sabotages Ukraine war peace deal,2025-05-02 06:45:00+00:00,Japan,nuclear-news.net,https://nuclear-news.net/2025/05/02/2-b1-for-second-time-in-3-years-zelensky-sabotages-ukraine-war-peace-deal/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Krievija Rietumiem var uzbrukt ātrāk , nekā tiek prognozēts , brīdina Bundestāga deputāts",2025-05-13 09:45:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120072105/krievija-rietumiem-var-uzbrukt-atrak-neka-tiek-prognozets-bridina-bundestaga-deputats,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"  Gaidīt , kamēr mūs nogalina ? Kaujas mediķe Svitlana izglāba visu rotu",2025-05-18 07:00:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120072689/gaidit-kamer-mus-nogalina-kaujas-medike-svitlana-izglaba-visu-rotu,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Προφητεία - βόμβα : Πόλεμο Ρωσίας - Γερμανίας τον Ιούνιο του 2025 « βλέπει » κορυφαίος επιστήμονας,2025-05-29 13:00:00+00:00,Greece,bankingnews.gr,https://www.bankingnews.gr/diethni/articles/805597/profiteia-vomva-polemo-metaksy-rosias-kai-germanias-apo-ton-ioynio-tou-2025-vlepei-koryfaios-epistimonas,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Trump Is Frustrated With Putin . Doubling Down in Ukraine Would Be a Mistake | Opinion,2025-05-29 21:00:00+00:00,United States,newsweek.com,https://www.newsweek.com/trump-frustrated-putin-doubling-down-ukraine-would-mistake-opinion-2078223,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerra Rusia Ucrania día 1197 : Aliados de Kiev se reúnen sin Jefe de Pentágono ; Kremlin reconoce ataque a puente de Crimea y más,2025-06-04 16:45:00+00:00,Mexico,sdpnoticias.com,https://www.sdpnoticias.com/internacional/guerra-rusia-ucrania-dia-1197-aliados-de-kiev-se-reunen-sin-jefe-de-pentagono-kremlin-reconoce-ataque-a-puente-de-crimea-y-mas/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"5万俄军压境 , 德国导弹或援乌 , 普京还有  绝杀武器 ？ ",2025-05-30 04:15:00+00:00,China,wenxuecity.com,https://www.wenxuecity.com/news/2025/05/29/126184451.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Zelensky urges Trump to visit Ukraine ahead of deal with Russia,2025-04-14 10:30:00+00:00,Ghana,myjoyonline.com,https://www.myjoyonline.com/zelensky-urges-trump-to-visit-ukraine-ahead-of-deal-with-russia/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine : attaque meurtrière de missiles russes sur Kiev , Trump  pense avoir un accord  avec la Russie",2025-04-24 07:30:00+00:00,France,sudouest.fr,https://www.sudouest.fr/international/guerre-en-ukraine-attaque-meurtriere-de-missiles-russes-sur-kiev-trump-pense-avoir-un-accord-avec-la-russie-24154233.php,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Guerre en Ukraine : attaque meurtrière de missiles russes sur Kiev , Trump  pense avoir un accord  avec la Russie",2025-04-24 07:30:00+00:00,France,sudouest.fr,https://www.sudouest.fr:443/international/guerre-en-ukraine-attaque-meurtriere-de-missiles-russes-sur-kiev-trump-pense-avoir-un-accord-avec-la-russie-24154233.php,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Zelenski responde a Trump y descarta ceder territorios ocupados por Rusia,2025-04-26 01:00:00+00:00,Mexico,razon.com.mx,https://www.razon.com.mx:443/mundo/2025/04/25/zelenski-responde-a-trump-y-descarta-ceder-territorios-ocupados-por-rusia/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Zelenski responde a Trump y descarta ceder territorios ocupados por Rusia,2025-04-26 01:00:00+00:00,Mexico,razon.com.mx,https://www.razon.com.mx/mundo/2025/04/25/zelenski-responde-a-trump-y-descarta-ceder-territorios-ocupados-por-rusia/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Russia says it downs 105 Ukrainian drones , fires Iskander missile",2025-05-22 10:45:00+00:00,India,hindustantimes.com,https://www.hindustantimes.com/world-news/russia-says-it-downs-105-ukrainian-drones-fires-iskander-missile-101747907464158.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Rusové údajně poprvé pronikli do centrální části Ukrajiny,2025-06-08 16:30:00+00:00,Czech Republic,eurozpravy.cz,https://eurozpravy.cz/zahranicni/rusove-udajne-poprve-pronikli-do-centralni-casti-ukrajiny.8zcnlkgv,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"10 Negara yang Pernah Diinvasi oleh Rusia , Ukraina Bukan yang Pertama",2025-06-05 12:45:00+00:00,Indonesia,tribunnews.com,https://www.tribunnews.com/internasional/2025/06/05/10-negara-yang-pernah-diinvasi-oleh-rusia-ukraina-bukan-yang-pertama,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Війна в Україні : Працювала ППО , РФ била ракетами і дронами - новини LB . ua",2025-04-17 08:00:00+00:00,Ukraine,lb.ua,https://lb.ua/society/2025/04/17/671575_vnochi_rosiya_atakuvala_ukrainu.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Putin niega uso nuclear y resalta guerra en Ucrania,2025-05-05 12:45:00+00:00,Mexico,razon.com.mx,https://www.razon.com.mx/mundo/2025/05/05/putin-niega-uso-nuclear-y-resalta-guerra-en-ucrania/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
乌克兰袭击克里米亚大桥 画面曝光 大桥严重受损 _ 新闻频道 _ 中华网,2025-06-03 13:00:00+00:00,China,news.china.com,https://news.china.com/socialgd/10000169/20250603/48418120.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Crimea was once a crossroads of civilisations , now it stuck in a wartime cul - de - sac – The Irish Times",2025-06-09 21:45:00+00:00,Ireland,irishtimes.com,https://www.irishtimes.com/world/europe/2025/06/09/crimea-was-once-a-crossroads-of-civilisations-now-its-stuck-in-a-wartime-cul-de-sac/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Putin says he hopes there will be no need to use nuclear weapons in Ukraine,2025-05-05 17:30:00+00:00,United States,newdelhitimes.com,https://www.newdelhitimes.com/putin-says-he-hopes-there-will-be-no-need-to-use-nuclear-weapons-in-ukraine/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
被泽连斯基正面硬刚 ， 特朗普怒了 ： 他可以再打三年 ， 直到失去整个国家 ！ 基辅遭大规模导弹攻击,2025-04-24 03:45:00+00:00,China,finance.sina.com.cn,https://finance.sina.com.cn/roll/2025-04-24/doc-ineufstc3067337.shtml,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
俄乌冲突进入关键阶段 战争新模式显现 _ 军事频道 _ 中华网,2025-06-08 04:00:00+00:00,China,military.china.com,https://military.china.com/news/13004177/20250608/48437282.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Війна в Україні : ППО знешкодила вночі 406 цілей - новини LB . ua,2025-06-06 09:30:00+00:00,Ukraine,lb.ua,https://lb.ua/society/2025/06/06/680359_unochi_ppo_zneshkodila_406_rosiyskih.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Poljska upozorava Trumpa : Nemoj napraviti povijesnu pogrešku,2025-04-08 12:15:00+00:00,Croatia,index.hr,https://www.index.hr/vijesti/clanak/poljska-upozorava-trumpa-nemoj-napraviti-povijesnu-pogresku/2659571.aspx?index_tid=673125&index_ref=naslovnica_vijesti_najnovije_d,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Атака по Україні 8 червня 2025 року Укрaїнa,2025-06-08 09:00:00+00:00,Ukraine,tsn.ua,https://tsn.ua/ukrayina/nichna-ataka-po-ukrayini-iaki-rehiony-pryynialy-vorozyy-udar-2844971.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Rudal Rusia Hantam Kyiv dan Tewaskan 9 Orang , Picu Penduduk Sembunyi di Perlindungan Bom Ukraina",2025-04-24 05:45:00+00:00,Indonesia,liputan6.com,https://www.liputan6.com/global/read/6003990/rudal-rusia-hantam-kyiv-dan-tewaskan-9-orang-picu-penduduk-sembunyi-di-perlindungan-bom-ukraina,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Trump Serukan Putin untuk Berhenti Serang Kyiv , Zelensky Tekankan Pentingnya Gencatan Senjata",2025-04-25 03:00:00+00:00,Indonesia,mediaindonesia.com,https://mediaindonesia.com/internasional/764190/trump-serukan-putin-untuk-berhenti-serang-kyiv-zelensky-tekankan-pentingnya-gencatan-senjata,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Consilierii îl sfătuiesc pe Trump să adopte o poziție mai dură față de Rusia , dar el ascultă de prietenul său Steve Witkoff",2025-04-16 07:45:00+00:00,Romania,ziare.com,https://ziare.com/razboi-ucraina/donad-trump-consilieri-negocieri-vladimir-putin-1935649,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
乌克兰  无人机木马 ： 动画演示袭击过程 ， 可能改变俄乌战局 _ 凤凰网,2025-06-05 02:30:00+00:00,China,news.ifeng.com,https://news.ifeng.com/c/8jvrFtjEdVX,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"Обстріл України 8 червня - РФ випустила 49 дронів і три ракети , є влучання",2025-06-08 08:00:00+00:00,Ukraine,rbc.ua,https://www.rbc.ua/rus/news/rosiyani-vnochi-atakuvali-ukrayinu-raketami-1749363846.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Guerre en Ukraine  : 9 morts et 63 blessés après une attaque russe sur Kiev,2025-04-24 06:45:00+00:00,France,parismatch.com,https://www.parismatch.com/actu/international/guerre-en-ukraine-9-morts-et-63-blesses-apres-une-attaque-russe-sur-kiev-250486,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Ruská poslankyně navrhuje jednat o nezákonnosti konce SSSR,2025-05-23 07:30:00+00:00,Czech Republic,novinky.cz,https://www.novinky.cz/clanek/zahranicni-evropa-ruska-poslankyne-navrhuje-jednat-o-nezakonnosti-konce-sssr-40522435,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
"为报复乌军  蛛网  行动 , 俄罗斯对乌发起  最猛烈  空袭",2025-06-07 11:45:00+00:00,China,wenxuecity.com,https://www.wenxuecity.com/news/2025/06/07/126196217.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Sprængt i stumper : Frontens sidste zoologiske have er fortid,2025-05-03 21:00:00+00:00,Denmark,ekstrabladet.dk,https://ekstrabladet.dk/nyheder/krigogkatastrofer/spraengt-i-stumper-frontens-sidste-zoologiske-have-er-fortid/10601426,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Θα χτυπήσει η Ρωσία το Βερολίνο ; ,2025-05-30 08:45:00+00:00,Greece,naftemporiki.gr,https://www.naftemporiki.gr/kosmos/1962641/tha-chtypisei-i-rosia-to-verolino/,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Record Russian drone assault strikes Ukraine as peace negotiations stall,2025-06-09 16:15:00+00:00,United States,kshb.com,https://www.kshb.com/investigations/russia-ukraine-war-on-the-ground/record-russian-drone-assault-strikes-ukraine-as-peace-negotiations-stall,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Record Russian drone assault strikes Ukraine as peace negotiations stall,2025-06-09 18:00:00+00:00,United States,wtkr.com,https://www.wtkr.com/investigations/russia-ukraine-war-on-the-ground/record-russian-drone-assault-strikes-ukraine-as-peace-negotiations-stall,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Allemagne : Friedrich Merz ouvert à la livraison de missiles Taurus à Kyiv,2025-04-14 09:30:00+00:00,United States,fr.euronews.com,https://fr.euronews.com/my-europe/2025/04/14/allemagne-friedrich-merz-ouvert-a-la-livraison-de-missiles-taurus-a-kyiv,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Missmut im Kreml nach Merz  Taurus - Äußerung,2025-04-14 17:45:00+00:00,Germany,web.de,https://web.de/magazine/politik/russland-krieg-ukraine/missmut-kreml-merz-taurus-aeusserung-40878996,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Avertisment dur al Poloniei : Donald Trump riscă să facă o „ greşeală istorică ... ,2025-04-06 09:15:00+00:00,Romania,zf.ro,https://www.zf.ro/eveniment/avertisment-dur-poloniei-donald-trump-risca-faca-greseala-istorica-22765213,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Zelenskis kritizē ASV vēstnieces reakciju uz triecienu Krivijrihā ; nosauc nogalināto bērnu vārdus,2025-04-05 15:15:00+00:00,Latvia,delfi.lv,https://www.delfi.lv/46713439/arzemes/120067722/zelenskis-kritize-asv-vestnieces-reakciju-uz-triecienu-krivijriha-nosauc-nogalinato-bernu-vardus,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Missmut im Kreml nach Merz  Taurus - Äußerung,2025-04-14 16:45:00+00:00,Austria,gmx.at,https://www.gmx.at/magazine/politik/russland-krieg-ukraine/missmut-kreml-merz-taurus-aeusserung-40878996,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
Нічна атака по Україні 21 квітня 2025 Україна,2025-04-21 07:15:00+00:00,Ukraine,tsn.ua,https://tsn.ua/auto/news/ukrayina/peremyria-zakinchylosia-rf-vhatyla-po-ukrayini-raketamy-ta-dronamy-2812613.html,Black_Sea_Ukraine,gdelt,Black_Sea_Ukraine
